Province/State,Country/Region,Lat,Long,Date,Value
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
"Montgomery County, PA",US,40.229,-75.3879,2020/3/2,0
"Montgomery County, PA",US,40.229,-75.3879,2020/3/1,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/29,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/28,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/27,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/26,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/25,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/24,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/23,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/22,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/21,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/20,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/19,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/18,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/17,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/16,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/15,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/14,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/13,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/12,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/11,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/10,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/9,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/8,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/7,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/6,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/5,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/4,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/3,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/2,0
"Montgomery County, PA",US,40.229,-75.3879,2020/2/1,0
"Montgomery County, PA",US,40.229,-75.3879,2020/1/31,0
"Montgomery County, PA",US,40.229,-75.3879,2020/1/30,0
"Montgomery County, PA",US,40.229,-75.3879,2020/1/29,0
"Montgomery County, PA",US,40.229,-75.3879,2020/1/28,0
"Montgomery County, PA",US,40.229,-75.3879,2020/1/27,0
"Montgomery County, PA",US,40.229,-75.3879,2020/1/26,0
"Montgomery County, PA",US,40.229,-75.3879,2020/1/25,0
"Montgomery County, PA",US,40.229,-75.3879,2020/1/24,0
"Montgomery County, PA",US,40.229,-75.3879,2020/1/23,0
"Montgomery County, PA",US,40.229,-75.3879,2020/1/22,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/21,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/20,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/19,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/18,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/17,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/16,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/15,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/14,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/13,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/12,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/11,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/10,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/9,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/8,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/7,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/6,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/5,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/4,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/3,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/2,0
"Montgomery, TX",US,30.3883,-95.6963,2020/3/1,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/29,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/28,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/27,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/26,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/25,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/24,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/23,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/22,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/21,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/20,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/19,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/18,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/17,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/16,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/15,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/14,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/13,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/12,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/11,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/10,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/9,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/8,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/7,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/6,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/5,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/4,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/3,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/2,0
"Montgomery, TX",US,30.3883,-95.6963,2020/2/1,0
"Montgomery, TX",US,30.3883,-95.6963,2020/1/31,0
"Montgomery, TX",US,30.3883,-95.6963,2020/1/30,0
"Montgomery, TX",US,30.3883,-95.6963,2020/1/29,0
"Montgomery, TX",US,30.3883,-95.6963,2020/1/28,0
"Montgomery, TX",US,30.3883,-95.6963,2020/1/27,0
"Montgomery, TX",US,30.3883,-95.6963,2020/1/26,0
"Montgomery, TX",US,30.3883,-95.6963,2020/1/25,0
"Montgomery, TX",US,30.3883,-95.6963,2020/1/24,0
"Montgomery, TX",US,30.3883,-95.6963,2020/1/23,0
"Montgomery, TX",US,30.3883,-95.6963,2020/1/22,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/21,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/20,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/19,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/18,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/17,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/16,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/15,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/14,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/13,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/12,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/11,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/10,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/9,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/8,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/7,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/6,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/5,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/4,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/3,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/2,0
"Multnomah, OR",US,45.5146,-122.5863,2020/3/1,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/29,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/28,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/27,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/26,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/25,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/24,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/23,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/22,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/21,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/20,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/19,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/18,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/17,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/16,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/15,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/14,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/13,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/12,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/11,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/10,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/9,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/8,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/7,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/6,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/5,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/4,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/3,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/2,0
"Multnomah, OR",US,45.5146,-122.5863,2020/2/1,0
"Multnomah, OR",US,45.5146,-122.5863,2020/1/31,0
"Multnomah, OR",US,45.5146,-122.5863,2020/1/30,0
"Multnomah, OR",US,45.5146,-122.5863,2020/1/29,0
"Multnomah, OR",US,45.5146,-122.5863,2020/1/28,0
"Multnomah, OR",US,45.5146,-122.5863,2020/1/27,0
"Multnomah, OR",US,45.5146,-122.5863,2020/1/26,0
"Multnomah, OR",US,45.5146,-122.5863,2020/1/25,0
"Multnomah, OR",US,45.5146,-122.5863,2020/1/24,0
"Multnomah, OR",US,45.5146,-122.5863,2020/1/23,0
"Multnomah, OR",US,45.5146,-122.5863,2020/1/22,0
"Napa, CA",US,38.5025,-122.2654,2020/3/21,0
"Napa, CA",US,38.5025,-122.2654,2020/3/20,0
"Napa, CA",US,38.5025,-122.2654,2020/3/19,0
"Napa, CA",US,38.5025,-122.2654,2020/3/18,0
"Napa, CA",US,38.5025,-122.2654,2020/3/17,0
"Napa, CA",US,38.5025,-122.2654,2020/3/16,0
"Napa, CA",US,38.5025,-122.2654,2020/3/15,0
"Napa, CA",US,38.5025,-122.2654,2020/3/14,0
"Napa, CA",US,38.5025,-122.2654,2020/3/13,0
"Napa, CA",US,38.5025,-122.2654,2020/3/12,0
"Napa, CA",US,38.5025,-122.2654,2020/3/11,0
"Napa, CA",US,38.5025,-122.2654,2020/3/10,0
"Napa, CA",US,38.5025,-122.2654,2020/3/9,0
"Napa, CA",US,38.5025,-122.2654,2020/3/8,0
"Napa, CA",US,38.5025,-122.2654,2020/3/7,0
"Napa, CA",US,38.5025,-122.2654,2020/3/6,0
"Napa, CA",US,38.5025,-122.2654,2020/3/5,0
"Napa, CA",US,38.5025,-122.2654,2020/3/4,0
"Napa, CA",US,38.5025,-122.2654,2020/3/3,0
"Napa, CA",US,38.5025,-122.2654,2020/3/2,0
"Napa, CA",US,38.5025,-122.2654,2020/3/1,0
"Napa, CA",US,38.5025,-122.2654,2020/2/29,0
"Napa, CA",US,38.5025,-122.2654,2020/2/28,0
"Napa, CA",US,38.5025,-122.2654,2020/2/27,0
"Napa, CA",US,38.5025,-122.2654,2020/2/26,0
"Napa, CA",US,38.5025,-122.2654,2020/2/25,0
"Napa, CA",US,38.5025,-122.2654,2020/2/24,0
"Napa, CA",US,38.5025,-122.2654,2020/2/23,0
"Napa, CA",US,38.5025,-122.2654,2020/2/22,0
"Napa, CA",US,38.5025,-122.2654,2020/2/21,0
"Napa, CA",US,38.5025,-122.2654,2020/2/20,0
"Napa, CA",US,38.5025,-122.2654,2020/2/19,0
"Napa, CA",US,38.5025,-122.2654,2020/2/18,0
"Napa, CA",US,38.5025,-122.2654,2020/2/17,0
"Napa, CA",US,38.5025,-122.2654,2020/2/16,0
"Napa, CA",US,38.5025,-122.2654,2020/2/15,0
"Napa, CA",US,38.5025,-122.2654,2020/2/14,0
"Napa, CA",US,38.5025,-122.2654,2020/2/13,0
"Napa, CA",US,38.5025,-122.2654,2020/2/12,0
"Napa, CA",US,38.5025,-122.2654,2020/2/11,0
"Napa, CA",US,38.5025,-122.2654,2020/2/10,0
"Napa, CA",US,38.5025,-122.2654,2020/2/9,0
"Napa, CA",US,38.5025,-122.2654,2020/2/8,0
"Napa, CA",US,38.5025,-122.2654,2020/2/7,0
"Napa, CA",US,38.5025,-122.2654,2020/2/6,0
"Napa, CA",US,38.5025,-122.2654,2020/2/5,0
"Napa, CA",US,38.5025,-122.2654,2020/2/4,0
"Napa, CA",US,38.5025,-122.2654,2020/2/3,0
"Napa, CA",US,38.5025,-122.2654,2020/2/2,0
"Napa, CA",US,38.5025,-122.2654,2020/2/1,0
"Napa, CA",US,38.5025,-122.2654,2020/1/31,0
"Napa, CA",US,38.5025,-122.2654,2020/1/30,0
"Napa, CA",US,38.5025,-122.2654,2020/1/29,0
"Napa, CA",US,38.5025,-122.2654,2020/1/28,0
"Napa, CA",US,38.5025,-122.2654,2020/1/27,0
"Napa, CA",US,38.5025,-122.2654,2020/1/26,0
"Napa, CA",US,38.5025,-122.2654,2020/1/25,0
"Napa, CA",US,38.5025,-122.2654,2020/1/24,0
"Napa, CA",US,38.5025,-122.2654,2020/1/23,0
"Napa, CA",US,38.5025,-122.2654,2020/1/22,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/21,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/20,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/19,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/18,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/17,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/16,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/15,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/14,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/13,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/12,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/11,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/10,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/9,17
"Nassau County, NY",US,40.6546,-73.5594,2020/3/8,5
"Nassau County, NY",US,40.6546,-73.5594,2020/3/7,4
"Nassau County, NY",US,40.6546,-73.5594,2020/3/6,1
"Nassau County, NY",US,40.6546,-73.5594,2020/3/5,1
"Nassau County, NY",US,40.6546,-73.5594,2020/3/4,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/3,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/2,0
"Nassau County, NY",US,40.6546,-73.5594,2020/3/1,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/29,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/28,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/27,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/26,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/25,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/24,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/23,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/22,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/21,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/20,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/19,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/18,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/17,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/16,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/15,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/14,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/13,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/12,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/11,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/10,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/9,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/8,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/7,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/6,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/5,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/4,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/3,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/2,0
"Nassau County, NY",US,40.6546,-73.5594,2020/2/1,0
"Nassau County, NY",US,40.6546,-73.5594,2020/1/31,0
"Nassau County, NY",US,40.6546,-73.5594,2020/1/30,0
"Nassau County, NY",US,40.6546,-73.5594,2020/1/29,0
"Nassau County, NY",US,40.6546,-73.5594,2020/1/28,0
"Nassau County, NY",US,40.6546,-73.5594,2020/1/27,0
"Nassau County, NY",US,40.6546,-73.5594,2020/1/26,0
"Nassau County, NY",US,40.6546,-73.5594,2020/1/25,0
"Nassau County, NY",US,40.6546,-73.5594,2020/1/24,0
"Nassau County, NY",US,40.6546,-73.5594,2020/1/23,0
"Nassau County, NY",US,40.6546,-73.5594,2020/1/22,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/21,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/20,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/19,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/18,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/17,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/16,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/15,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/14,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/13,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/12,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/11,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/10,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/9,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/8,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/7,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/6,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/5,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/4,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/3,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/2,0
"Nassau, FL",US,30.5927,-81.8224,2020/3/1,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/29,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/28,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/27,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/26,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/25,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/24,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/23,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/22,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/21,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/20,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/19,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/18,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/17,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/16,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/15,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/14,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/13,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/12,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/11,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/10,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/9,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/8,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/7,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/6,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/5,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/4,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/3,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/2,0
"Nassau, FL",US,30.5927,-81.8224,2020/2/1,0
"Nassau, FL",US,30.5927,-81.8224,2020/1/31,0
"Nassau, FL",US,30.5927,-81.8224,2020/1/30,0
"Nassau, FL",US,30.5927,-81.8224,2020/1/29,0
"Nassau, FL",US,30.5927,-81.8224,2020/1/28,0
"Nassau, FL",US,30.5927,-81.8224,2020/1/27,0
"Nassau, FL",US,30.5927,-81.8224,2020/1/26,0
"Nassau, FL",US,30.5927,-81.8224,2020/1/25,0
"Nassau, FL",US,30.5927,-81.8224,2020/1/24,0
"Nassau, FL",US,30.5927,-81.8224,2020/1/23,0
"Nassau, FL",US,30.5927,-81.8224,2020/1/22,0
Nebraska,US,41.1254,-98.2681,2020/3/21,38
Nebraska,US,41.1254,-98.2681,2020/3/20,37
Nebraska,US,41.1254,-98.2681,2020/3/19,29
Nebraska,US,41.1254,-98.2681,2020/3/18,24
Nebraska,US,41.1254,-98.2681,2020/3/17,21
Nebraska,US,41.1254,-98.2681,2020/3/16,18
Nebraska,US,41.1254,-98.2681,2020/3/15,17
Nebraska,US,41.1254,-98.2681,2020/3/14,14
Nebraska,US,41.1254,-98.2681,2020/3/13,13
Nebraska,US,41.1254,-98.2681,2020/3/12,10
Nebraska,US,41.1254,-98.2681,2020/3/11,5
Nebraska,US,41.1254,-98.2681,2020/3/10,3
Nebraska,US,41.1254,-98.2681,2020/3/9,0
Nebraska,US,41.1254,-98.2681,2020/3/8,0
Nebraska,US,41.1254,-98.2681,2020/3/7,0
Nebraska,US,41.1254,-98.2681,2020/3/6,0
Nebraska,US,41.1254,-98.2681,2020/3/5,0
Nebraska,US,41.1254,-98.2681,2020/3/4,0
Nebraska,US,41.1254,-98.2681,2020/3/3,0
Nebraska,US,41.1254,-98.2681,2020/3/2,0
Nebraska,US,41.1254,-98.2681,2020/3/1,0
Nebraska,US,41.1254,-98.2681,2020/2/29,0
Nebraska,US,41.1254,-98.2681,2020/2/28,0
Nebraska,US,41.1254,-98.2681,2020/2/27,0
Nebraska,US,41.1254,-98.2681,2020/2/26,0
Nebraska,US,41.1254,-98.2681,2020/2/25,0
Nebraska,US,41.1254,-98.2681,2020/2/24,0
Nebraska,US,41.1254,-98.2681,2020/2/23,0
Nebraska,US,41.1254,-98.2681,2020/2/22,0
Nebraska,US,41.1254,-98.2681,2020/2/21,0
Nebraska,US,41.1254,-98.2681,2020/2/20,0
Nebraska,US,41.1254,-98.2681,2020/2/19,0
Nebraska,US,41.1254,-98.2681,2020/2/18,0
Nebraska,US,41.1254,-98.2681,2020/2/17,0
Nebraska,US,41.1254,-98.2681,2020/2/16,0
Nebraska,US,41.1254,-98.2681,2020/2/15,0
Nebraska,US,41.1254,-98.2681,2020/2/14,0
Nebraska,US,41.1254,-98.2681,2020/2/13,0
Nebraska,US,41.1254,-98.2681,2020/2/12,0
Nebraska,US,41.1254,-98.2681,2020/2/11,0
Nebraska,US,41.1254,-98.2681,2020/2/10,0
Nebraska,US,41.1254,-98.2681,2020/2/9,0
Nebraska,US,41.1254,-98.2681,2020/2/8,0
Nebraska,US,41.1254,-98.2681,2020/2/7,0
Nebraska,US,41.1254,-98.2681,2020/2/6,0
Nebraska,US,41.1254,-98.2681,2020/2/5,0
Nebraska,US,41.1254,-98.2681,2020/2/4,0
Nebraska,US,41.1254,-98.2681,2020/2/3,0
Nebraska,US,41.1254,-98.2681,2020/2/2,0
Nebraska,US,41.1254,-98.2681,2020/2/1,0
Nebraska,US,41.1254,-98.2681,2020/1/31,0
Nebraska,US,41.1254,-98.2681,2020/1/30,0
Nebraska,US,41.1254,-98.2681,2020/1/29,0
Nebraska,US,41.1254,-98.2681,2020/1/28,0
Nebraska,US,41.1254,-98.2681,2020/1/27,0
Nebraska,US,41.1254,-98.2681,2020/1/26,0
Nebraska,US,41.1254,-98.2681,2020/1/25,0
Nebraska,US,41.1254,-98.2681,2020/1/24,0
Nebraska,US,41.1254,-98.2681,2020/1/23,0
Nebraska,US,41.1254,-98.2681,2020/1/22,0
Nevada,US,38.3135,-117.0554,2020/3/21,161
Nevada,US,38.3135,-117.0554,2020/3/20,114
Nevada,US,38.3135,-117.0554,2020/3/19,95
Nevada,US,38.3135,-117.0554,2020/3/18,55
Nevada,US,38.3135,-117.0554,2020/3/17,56
Nevada,US,38.3135,-117.0554,2020/3/16,45
Nevada,US,38.3135,-117.0554,2020/3/15,24
Nevada,US,38.3135,-117.0554,2020/3/14,21
Nevada,US,38.3135,-117.0554,2020/3/13,17
Nevada,US,38.3135,-117.0554,2020/3/12,14
Nevada,US,38.3135,-117.0554,2020/3/11,7
Nevada,US,38.3135,-117.0554,2020/3/10,4
Nevada,US,38.3135,-117.0554,2020/3/9,0
Nevada,US,38.3135,-117.0554,2020/3/8,0
Nevada,US,38.3135,-117.0554,2020/3/7,0
Nevada,US,38.3135,-117.0554,2020/3/6,0
Nevada,US,38.3135,-117.0554,2020/3/5,0
Nevada,US,38.3135,-117.0554,2020/3/4,0
Nevada,US,38.3135,-117.0554,2020/3/3,0
Nevada,US,38.3135,-117.0554,2020/3/2,0
Nevada,US,38.3135,-117.0554,2020/3/1,0
Nevada,US,38.3135,-117.0554,2020/2/29,0
Nevada,US,38.3135,-117.0554,2020/2/28,0
Nevada,US,38.3135,-117.0554,2020/2/27,0
Nevada,US,38.3135,-117.0554,2020/2/26,0
Nevada,US,38.3135,-117.0554,2020/2/25,0
Nevada,US,38.3135,-117.0554,2020/2/24,0
Nevada,US,38.3135,-117.0554,2020/2/23,0
Nevada,US,38.3135,-117.0554,2020/2/22,0
Nevada,US,38.3135,-117.0554,2020/2/21,0
Nevada,US,38.3135,-117.0554,2020/2/20,0
Nevada,US,38.3135,-117.0554,2020/2/19,0
Nevada,US,38.3135,-117.0554,2020/2/18,0
Nevada,US,38.3135,-117.0554,2020/2/17,0
Nevada,US,38.3135,-117.0554,2020/2/16,0
Nevada,US,38.3135,-117.0554,2020/2/15,0
Nevada,US,38.3135,-117.0554,2020/2/14,0
Nevada,US,38.3135,-117.0554,2020/2/13,0
Nevada,US,38.3135,-117.0554,2020/2/12,0
Nevada,US,38.3135,-117.0554,2020/2/11,0
Nevada,US,38.3135,-117.0554,2020/2/10,0
Nevada,US,38.3135,-117.0554,2020/2/9,0
Nevada,US,38.3135,-117.0554,2020/2/8,0
Nevada,US,38.3135,-117.0554,2020/2/7,0
Nevada,US,38.3135,-117.0554,2020/2/6,0
Nevada,US,38.3135,-117.0554,2020/2/5,0
Nevada,US,38.3135,-117.0554,2020/2/4,0
Nevada,US,38.3135,-117.0554,2020/2/3,0
Nevada,US,38.3135,-117.0554,2020/2/2,0
Nevada,US,38.3135,-117.0554,2020/2/1,0
Nevada,US,38.3135,-117.0554,2020/1/31,0
Nevada,US,38.3135,-117.0554,2020/1/30,0
Nevada,US,38.3135,-117.0554,2020/1/29,0
Nevada,US,38.3135,-117.0554,2020/1/28,0
Nevada,US,38.3135,-117.0554,2020/1/27,0
Nevada,US,38.3135,-117.0554,2020/1/26,0
